X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,Y
20.49,24.98,19.68,26.75,23.81,50.38,20.88,16.76,31.4,162.42,295.81
26.19,23.35,15.8,20.9,18.85,38.5,18.39,20.87,42.32,124.28,295.02
19.57,14.85,17.11,19.32,21.42,54.12,21.08,14.75,31.33,167.26,247.76
24.01,21.78,23.58,18.62,22.48,47.76,14.82,19.17,30.82,155.83,279.84
23.55,18.44,16.11,15.89,14.22,53.58,22.09,18.51,34.42,167.89,266.86
20.35,21.12,21.64,15.39,20.87,47.36,18.15,16.22,27.25,151.87,264.46
14.7,14.72,21.32,21.61,14.2,50.18,22.08,11.81,21.51,163.15,217.64
20.95,17.34,18.29,11.66,14.9,45.33,16.7,17.0,25.79,150.64,252.43
24.79,27.28,15.16,15.92,15.05,50.3,21.64,20.32,33.86,161.15,289.18
18.14,18.93,21.41,17.09,18.91,52.65,17.28,13.62,33.95,168.26,264.7
15.45,21.45,23.22,20.41,26.02,55.7,18.68,12.63,17.59,178.25,254.75
20.99,17.42,19.77,18.43,27.61,39.98,14.88,17.12,34.73,128.03,261.6
21.4,24.71,12.86,19.17,22.1,53.98,19.36,16.77,38.15,169.4,283.93
19.47,22.12,22.1,22.22,20.3,41.26,23.5,16.63,28.03,134.32,267.86
17.9,19.83,21.03,25.71,17.59,53.05,27.11,15.07,31.05,171.14,268.71
17.66,17.52,14.77,24.14,22.47,53.64,26.46,14.5,28.93,172.27,232.19
16.28,19.36,16.87,22.75,21.92,55.66,18.37,13.01,31.47,175.53,222.64
21.59,20.09,19.5,16.91,18.94,39.21,17.39,17.57,29.35,128.92,243.18
14.58,21.62,19.81,24.59,15.34,54.57,22.63,11.53,22.63,174.96,246.31
13.15,26.75,18.44,23.67,21.73,54.07,24.69,9.76,23.82,168.5,227.09
20.63,14.28,20.7,18.72,27.93,56.73,23.28,16.46,28.78,182.6,261.51
28.53,19.84,18.86,18.54,22.5,47.08,15.59,22.68,39.66,152.7,303.22
30.89,19.11,17.05,16.61,27.64,51.2,26.71,25.2,38.13,163.21,315.13
12.11,16.65,21.47,25.61,22.91,49.46,17.94,9.08,23.6,159.65,217.2
22.16,20.3,15.24,9.17,13.79,62.74,28.54,17.07,35.04,202.91,231.84
22.17,16.19,13.11,19.02,19.37,41.64,12.3,17.55,32.76,136.12,233.69
23.85,15.77,20.54,25.37,26.95,49.08,17.98,19.42,34.58,155.29,278.27
25.01,15.55,18.97,19.26,16.94,45.88,19.61,20.75,34.76,147.25,273.46
19.12,22.48,13.22,16.96,20.18,45.07,19.79,15.74,23.68,140.84,241.98
18.99,26.37,26.18,16.43,22.6,50.76,21.1,15.55,30.04,162.87,287.1
20.04,17.07,20.08,25.4,13.88,52.97,18.6,17.02,32.04,172.48,250.71
21.92,18.21,14.94,19.11,21.48,39.12,13.62,17.9,37.28,125.82,240.45
12.17,19.86,17.22,22.78,17.65,47.38,22.46,9.79,26.72,150.22,209.9
17.74,17.23,24.72,21.66,8.99,48.8,21.72,14.28,27.05,155.5,236.61
15.35,24.97,22.87,10.98,11.03,46.83,21.19,12.78,23.39,151.1,228.98
19.92,21.28,23.91,19.59,17.24,46.31,24.09,15.37,29.4,149.49,269.98
21.32,17.74,25.39,19.98,18.62,48.9,19.71,16.63,33.07,156.61,269.43
18.53,26.96,25.98,17.67,21.59,51.02,20.67,14.98,26.53,162.08,271.2
23.44,24.23,26.0,13.63,16.52,48.84,12.74,19.14,32.99,156.56,283.6
19.01,23.44,17.07,17.7,18.78,52.41,19.15,14.37,33.24,163.65,258.12
25.96,16.83,16.51,26.44,17.94,47.64,14.11,20.47,38.62,150.79,278.68
18.4,13.44,15.91,19.66,16.09,52.91,15.01,13.38,26.01,168.49,220.34
21.3,15.53,23.19,26.77,21.07,47.74,18.98,16.6,37.69,153.28,263.4
17.38,22.81,20.43,22.27,21.36,46.8,19.7,13.87,23.01,152.24,244.57
19.92,14.44,19.79,26.05,23.35,51.51,16.67,16.01,32.91,162.61,269.14
23.97,22.85,30.78,22.48,24.02,56.72,18.97,18.68,40.39,178.2,319.86
19.48,19.55,14.62,14.4,21.52,45.79,13.76,15.44,25.09,151.51,229.55
19.32,17.35,13.76,25.35,18.05,49.43,16.52,15.14,31.46,153.75,238.19
23.16,16.26,14.33,26.15,17.45,55.45,24.03,18.4,33.26,175.66,263.04
24.37,18.64,19.89,17.27,25.04,45.7,23.19,18.72,33.45,147.68,283.33
18.38,19.52,16.18,24.01,24.15,59.63,20.37,13.78,28.55,187.54,260.81
22.15,23.04,17.37,14.36,22.92,46.64,23.92,17.73,35.85,147.85,246.41
11.47,22.0,16.82,17.65,21.9,48.08,19.43,9.61,16.13,149.41,196.29
21.05,19.37,21.23,20.6,21.78,43.64,15.8,17.64,28.25,139.32,255.6
14.92,20.81,22.91,25.75,17.59,42.02,13.83,11.72,18.21,133.8,262.01
23.72,18.71,21.3,24.36,23.67,56.91,22.52,19.67,32.48,180.66,276.79
12.27,14.17,21.49,19.85,22.94,58.11,22.84,9.48,17.36,184.36,212.23
20.1,18.82,24.87,16.8,23.4,43.1,21.84,15.8,32.71,140.81,268.92
15.15,18.99,16.49,19.62,16.06,49.18,25.78,12.03,26.0,159.17,235.12
20.75,14.01,21.27,19.79,18.55,45.79,22.08,16.36,29.46,148.39,249.84
17.71,17.74,18.65,18.44,17.81,48.71,17.82,14.98,30.47,151.42,238.89
30.98,18.33,20.48,23.06,19.43,58.18,22.84,24.77,43.08,183.04,308.01
20.5,23.99,20.33,19.12,19.55,44.7,19.95,16.87,29.65,142.42,256.42
15.74,13.71,21.17,17.94,16.1,53.36,25.97,12.52,23.65,172.51,218.7
22.41,20.51,23.3,20.59,21.61,48.94,18.59,18.36,28.37,157.77,262.37
15.75,21.74,19.96,25.5,13.32,44.82,20.21,13.04,28.02,142.93,227.85
13.93,25.82,18.74,17.36,18.05,50.56,21.01,10.88,22.56,160.2,226.35
21.32,15.53,19.58,16.24,23.16,45.25,17.28,16.79,31.0,143.74,247.4
12.07,18.46,8.35,19.16,20.89,56.17,18.72,10.27,23.6,176.56,201.82
20.67,24.46,20.12,17.72,14.4,45.44,22.72,17.34,30.36,142.86,250.34
19.28,15.63,17.91,10.84,24.32,49.6,20.79,14.82,28.72,158.58,244.76
24.71,24.96,20.02,16.23,21.43,44.41,14.21,19.79,37.68,143.17,293.61
18.23,21.49,18.09,24.99,18.2,47.36,17.31,14.58,27.89,149.78,251.41
22.96,21.24,20.97,11.41,14.03,53.72,21.03,17.42,33.94,169.87,277.72
19.38,19.63,17.86,22.62,16.95,45.3,19.78,15.2,30.67,143.88,256.03
19.66,12.19,16.4,21.1,24.62,57.22,21.97,15.72,33.35,179.64,242.36
18.66,23.47,22.06,19.15,24.64,51.52,17.41,15.2,23.44,168.21,247.22
19.45,21.08,13.26,16.72,16.57,49.72,26.22,15.5,29.44,158.66,244.12
20.37,14.42,29.29,17.26,25.53,46.76,16.66,16.26,38.01,148.03,265.37
20.76,26.65,12.96,12.54,20.77,49.66,18.56,15.43,29.98,156.22,257.45
11.81,17.38,18.08,18.34,26.0,49.44,18.8,10.04,22.93,158.2,205.75
23.14,23.88,19.56,18.02,21.69,53.87,20.21,18.43,25.67,170.82,303.57
19.07,16.27,14.44,23.48,17.02,51.0,24.23,15.35,27.07,163.02,224.31
15.26,21.37,21.11,21.2,28.21,49.08,16.18,11.82,25.25,159.49,267.8
19.21,25.64,14.96,8.33,18.23,51.7,23.5,15.31,28.08,164.4,245.64
16.58,13.18,26.12,12.93,20.02,59.44,23.28,13.0,26.47,188.65,247.33
20.09,23.56,25.67,18.13,19.51,62.23,26.88,15.81,34.39,193.52,288.92
19.32,21.88,23.27,23.54,17.58,56.98,15.44,16.16,27.9,179.39,266.0
15.72,11.35,19.82,24.37,19.88,46.97,15.21,12.78,28.36,150.97,215.9
20.9,21.73,24.55,22.11,24.97,50.11,23.36,17.33,34.71,163.41,291.53
16.53,21.44,15.74,20.26,22.28,55.11,18.47,13.2,25.92,176.63,233.16
21.67,19.18,14.94,20.97,23.47,47.3,27.21,16.35,31.16,147.51,259.69
10.78,19.79,18.76,19.92,16.64,47.88,15.44,7.68,21.25,154.19,185.38
20.65,23.77,26.94,28.42,18.89,47.55,15.2,15.26,26.3,153.37,287.45
17.68,15.93,19.13,13.48,20.5,50.37,20.74,14.75,31.52,161.65,243.3
18.4,14.86,25.34,18.9,22.37,53.11,17.77,14.5,30.19,167.57,227.72
25.95,25.44,21.08,15.88,16.25,57.32,22.93,20.26,35.99,181.43,299.56
18.57,20.67,20.54,22.61,24.49,51.19,17.82,15.65,28.93,164.74,271.31
21.43,22.36,18.01,22.41,20.09,49.08,15.35,16.23,30.87,160.44,277.47
24.13,30.22,21.22,25.36,20.49,51.82,19.94,19.88,32.68,164.24,305.49
26.09,25.09,20.49,11.6,24.71,51.25,15.15,21.15,38.6,166.2,295.79
15.93,22.63,24.8,20.88,20.93,46.63,19.99,12.58,23.0,150.74,249.68
24.51,22.09,20.38,22.16,16.46,50.48,22.63,19.84,32.09,160.94,286.31
16.29,15.87,24.01,24.78,32.08,51.44,15.53,13.12,34.07,163.45,259.86
15.23,22.39,18.56,24.03,20.53,56.52,21.26,13.96,26.17,179.95,241.39
25.5,21.75,28.09,20.25,22.96,43.28,14.19,19.77,41.18,135.17,308.26
17.19,18.06,23.77,20.85,19.51,51.25,22.66,12.97,22.32,163.76,245.19
20.98,26.23,14.11,16.59,20.21,46.81,16.95,18.22,36.32,145.37,251.92
24.13,28.14,14.56,20.08,16.98,54.97,23.79,18.94,35.6,176.36,278.21
26.47,20.96,15.86,18.92,23.89,57.67,28.02,20.79,33.48,183.83,285.02
19.78,22.03,20.42,19.68,22.17,46.46,22.8,15.37,31.29,147.92,280.26
19.01,25.09,21.02,19.18,15.44,53.38,21.26,14.78,28.72,170.15,257.75
18.41,23.88,19.67,20.77,20.96,48.84,23.03,13.72,26.53,157.92,256.88
19.87,18.52,18.5,22.87,19.56,50.93,16.82,15.94,27.84,159.77,267.31
24.13,24.19,17.42,21.55,20.13,54.75,18.13,18.34,38.07,172.36,277.57
12.04,23.77,13.92,24.82,23.03,47.5,23.4,8.8,24.12,153.94,213.68
18.89,19.53,23.04,17.6,20.89,47.64,19.44,16.06,29.76,154.73,255.1
23.06,14.61,23.35,17.66,21.03,48.51,18.54,17.58,40.33,157.77,258.94
22.98,15.7,15.31,15.88,20.96,61.84,24.49,20.13,35.17,201.32,275.82
13.11,15.18,21.91,20.08,16.67,38.19,15.91,10.45,23.16,123.06,206.42
24.12,20.16,17.78,21.76,13.04,49.92,18.69,19.26,31.51,154.83,276.65
20.24,16.21,24.41,25.54,25.26,57.02,22.65,16.2,33.77,183.44,275.79
16.26,16.04,31.29,12.79,20.73,47.24,21.42,12.76,22.42,153.08,238.56
15.75,17.57,20.87,16.93,15.62,49.02,15.07,12.13,24.86,159.11,221.83
17.48,24.7,25.74,22.36,24.72,49.83,19.3,13.07,25.74,158.75,271.29
18.79,26.03,21.29,19.88,14.39,47.3,16.56,14.45,25.6,151.44,268.28
24.16,22.55,18.73,25.0,22.56,48.81,19.4,19.51,39.83,160.49,279.51
16.28,15.9,20.51,14.22,26.9,53.43,24.8,13.86,28.56,173.38,234.33
14.89,19.18,19.16,16.99,22.58,46.76,20.09,12.6,24.48,148.15,235.08
16.22,21.28,21.5,18.91,16.14,47.34,19.61,13.01,30.45,149.4,239.84
18.72,16.49,15.96,18.04,22.5,53.42,16.2,14.14,30.1,172.43,247.19
11.66,16.98,16.86,25.89,22.89,49.64,19.0,8.64,23.69,158.37,215.15
25.08,24.7,19.16,24.5,23.88,56.53,20.63,19.88,33.04,177.93,309.23
20.12,23.69,16.01,16.42,20.71,44.85,15.56,15.56,28.36,143.13,258.61
22.61,21.28,22.3,19.41,21.4,50.82,19.79,18.41,28.74,165.73,281.39
22.23,20.94,18.43,26.98,23.11,50.85,24.07,17.44,27.13,160.05,294.6
20.55,18.36,22.81,21.53,14.16,45.81,18.99,16.49,33.45,146.93,258.11
18.65,17.93,23.12,14.03,4.61,56.87,24.21,15.91,28.61,181.61,232.46
14.65,21.64,25.39,24.31,22.38,51.06,17.35,12.2,26.74,164.46,248.08
18.35,28.09,16.16,28.12,12.82,49.25,23.61,14.34,31.28,158.28,265.71
19.57,25.12,24.77,17.18,13.2,51.54,19.42,14.66,35.03,159.91,292.52
22.09,19.0,19.54,19.07,21.14,51.82,16.57,17.81,34.33,161.75,280.69
23.82,25.89,25.35,22.58,21.07,43.81,16.58,18.79,28.77,141.0,284.74
24.81,17.48,19.92,19.37,19.72,52.51,23.3,19.7,36.18,165.86,258.49
16.1,24.77,19.1,16.95,21.81,53.73,27.28,12.78,23.32,167.38,240.52
19.7,26.05,20.25,17.5,19.28,55.69,19.04,15.25,29.18,179.14,265.98
21.41,23.99,21.58,21.39,16.57,52.55,25.17,16.63,26.99,162.66,259.18
20.2,22.0,22.63,19.32,18.6,48.88,21.93,16.33,33.99,153.92,255.81
25.14,20.63,24.82,22.21,18.03,57.64,26.38,20.24,35.6,186.88,291.8
18.93,12.43,14.31,16.64,26.08,61.41,25.47,15.08,25.68,192.77,235.22
25.3,22.58,21.14,25.01,20.52,48.71,19.68,21.33,33.09,159.24,299.29
18.93,23.23,23.4,17.27,22.8,48.6,24.01,14.6,25.77,152.16,244.27
18.12,16.73,16.08,21.14,20.92,59.48,23.98,14.58,33.72,185.93,243.49
14.3,23.44,12.92,23.85,27.9,55.64,17.65,12.17,25.04,177.72,243.62
23.22,12.88,11.31,10.24,15.24,46.76,19.35,18.61,33.77,153.81,232.46
25.42,25.03,23.88,27.43,20.99,52.34,24.34,20.03,34.31,167.89,313.49
23.3,15.23,20.58,27.17,26.69,51.4,19.01,19.12,28.37,164.66,283.49
18.97,17.7,12.62,13.51,22.0,54.28,21.69,16.08,26.56,173.58,227.22
23.03,21.2,24.44,12.44,20.21,49.55,20.91,17.79,28.07,157.75,278.63
17.18,18.82,26.15,23.39,18.96,50.65,18.64,14.01,28.03,159.19,261.33
24.85,15.24,20.95,16.03,20.81,46.61,23.61,20.26,32.55,149.68,270.5
12.63,23.54,27.66,16.22,23.32,52.43,17.45,10.92,22.94,166.57,232.9
18.53,17.66,22.18,15.93,19.19,49.88,20.77,14.65,32.17,159.01,251.31
13.81,21.31,19.56,27.33,18.1,54.6,21.13,10.1,17.96,173.59,246.38
18.19,21.46,21.91,22.19,20.1,51.7,23.16,14.7,27.15,164.67,267.55
15.45,12.26,19.19,21.5,18.7,51.42,23.66,13.25,22.73,166.63,198.32
19.46,18.05,19.34,16.43,12.73,54.1,15.91,16.12,25.09,175.1,238.39
22.54,19.4,22.53,18.25,22.7,53.53,22.97,18.54,34.35,168.76,281.91
19.95,17.02,14.52,18.26,22.59,46.85,14.83,15.89,26.45,150.16,257.7
21.5,17.62,28.76,19.84,19.7,54.81,30.42,16.98,28.07,176.75,280.84
19.05,20.92,18.13,27.82,17.77,50.17,20.53,15.85,32.74,156.33,263.11
23.92,23.23,19.02,26.21,20.04,54.94,27.32,18.97,35.5,179.53,304.7
24.37,20.19,17.87,16.77,15.0,51.8,20.94,18.67,28.99,166.16,257.88
14.47,20.11,22.64,20.35,14.19,43.72,18.2,12.05,24.62,142.11,205.23
24.04,18.18,18.43,11.07,18.55,52.54,21.21,19.33,31.82,167.08,281.63
23.49,16.33,23.83,10.76,19.95,53.19,17.07,19.1,38.62,170.06,279.53
24.15,29.71,20.05,22.65,18.71,57.98,24.82,20.48,38.03,185.87,308.64
21.21,21.83,18.92,24.63,23.86,42.6,19.47,17.05,29.99,133.37,269.34
14.81,29.32,20.92,9.05,19.93,52.8,17.65,11.42,24.92,168.88,251.62
23.39,25.97,15.09,13.38,24.22,55.59,25.12,17.55,33.69,176.51,261.96
18.92,22.88,13.13,17.53,24.09,54.95,25.66,14.09,27.94,173.0,231.55
21.21,15.04,17.25,25.81,20.54,49.82,22.81,16.52,33.91,161.38,239.41
10.91,24.37,20.81,24.26,22.27,46.73,19.17,8.72,19.78,149.76,238.79
23.03,19.7,16.97,17.75,17.15,50.39,23.77,18.08,32.7,161.03,263.66
23.5,16.15,19.11,14.62,16.66,45.45,23.57,18.66,37.13,149.36,240.89
28.62,20.48,17.87,27.98,25.58,58.52,19.47,22.17,33.81,189.23,314.38
25.15,14.03,18.24,26.17,14.26,55.85,23.69,19.52,39.48,176.22,280.13
19.43,22.24,19.04,19.91,20.32,46.58,16.6,15.15,34.98,150.44,258.98
26.66,19.32,29.0,21.61,26.57,60.24,22.9,20.46,40.08,190.18,323.99
14.48,11.44,22.69,20.43,20.7,53.92,26.08,10.95,19.44,172.23,232.81
35.43,22.83,20.75,16.43,18.56,47.06,18.03,28.75,48.03,150.01,330.32
32.3,19.99,20.25,20.47,21.78,50.79,17.25,25.9,39.16,164.62,342.1
23.32,13.92,20.52,22.58,19.37,59.37,24.21,19.23,39.08,189.45,272.83
16.49,28.26,17.93,16.08,29.93,53.0,18.83,13.37,28.51,167.76,253.37
20.56,16.84,24.28,21.77,18.34,56.92,18.04,17.35,29.61,178.4,265.53
22.85,18.94,16.03,22.58,16.66,49.22,19.43,17.88,30.52,158.82,253.53
21.44,21.44,25.87,18.75,25.77,51.78,21.55,16.38,32.94,168.02,304.02
22.85,22.82,22.26,31.65,18.74,47.25,15.34,18.54,33.07,148.33,288.2
24.28,19.39,17.01,15.79,16.66,59.15,25.89,19.81,34.39,189.12,271.67
18.02,17.25,20.91,12.9,24.73,52.41,20.92,14.49,24.36,162.75,237.08
20.53,21.04,21.77,26.89,27.23,42.48,12.62,16.4,26.72,139.39,277.74
19.67,14.64,18.31,18.97,19.47,46.25,16.41,15.45,31.32,147.29,251.25
20.86,24.29,19.04,23.15,19.44,43.28,18.38,15.16,29.75,142.51,280.11
22.77,20.14,21.41,21.5,18.98,55.96,19.22,17.98,31.08,176.23,306.52
12.37,18.45,18.52,19.33,19.9,51.68,27.78,9.78,24.26,163.91,231.63
20.47,14.47,22.27,19.7,20.61,56.34,20.61,16.13,32.44,178.25,253.87
27.02,16.68,17.44,17.42,17.79,56.66,22.47,21.58,38.84,178.78,295.16
18.42,17.26,16.36,22.92,20.03,43.97,15.82,15.76,30.01,139.41,242.85
16.27,17.31,18.59,21.27,19.75,50.17,15.99,12.59,29.74,157.04,238.49
17.31,16.19,17.01,19.66,24.33,56.62,21.16,13.46,24.73,178.6,259.84
22.86,19.2,15.05,18.17,17.46,38.49,10.72,18.19,36.5,127.16,262.48
12.84,16.4,22.96,20.59,17.79,40.75,14.43,9.27,17.75,132.14,229.92
20.9,19.37,19.13,17.52,25.14,48.64,16.7,15.9,32.65,158.61,258.61
7.16,23.9,23.18,25.52,23.08,44.22,21.28,4.95,17.9,144.33,203.78
26.09,18.99,22.56,30.57,19.34,51.71,15.59,21.23,36.94,164.49,310.59
19.72,22.79,21.37,17.67,12.35,48.9,19.9,16.49,32.07,155.11,260.48
25.46,20.67,21.0,18.42,19.28,55.55,15.63,21.03,33.54,177.35,271.92
17.77,22.43,20.62,22.6,26.35,48.38,22.04,13.53,30.41,153.47,247.05
21.1,22.83,16.89,22.77,14.64,46.23,13.4,18.16,36.85,152.8,255.28
29.6,25.74,21.07,22.72,22.1,51.75,20.55,23.86,39.38,166.46,307.31
15.96,27.59,17.01,23.92,11.17,46.7,22.87,11.68,27.68,152.11,233.43
23.77,17.02,26.62,19.34,23.87,53.45,16.83,18.79,32.48,174.96,290.08
11.11,23.44,22.76,19.55,12.69,53.39,21.57,9.72,21.19,172.52,227.51
9.66,15.67,18.33,17.9,18.94,51.73,26.36,8.27,25.6,167.11,202.59
22.76,19.08,23.62,20.34,17.63,49.96,26.47,19.05,33.81,158.15,274.68
20.17,20.69,28.72,18.79,19.82,58.23,18.82,14.42,27.68,183.85,287.35
18.01,18.77,22.08,24.48,29.74,50.94,20.27,15.13,26.7,165.45,257.72
19.96,22.19,19.21,23.54,15.89,43.84,17.5,16.18,31.11,142.91,263.2
17.93,22.24,19.41,18.13,20.85,53.21,12.77,14.19,22.31,170.91,262.88
21.21,12.04,24.62,16.54,23.17,46.44,22.76,16.66,29.73,146.79,258.75
23.09,20.07,16.27,20.83,17.95,50.31,22.84,18.9,31.61,163.1,267.89
23.95,17.83,23.3,17.53,19.31,46.67,16.56,19.05,30.23,151.3,273.89
20.07,21.54,22.13,20.05,17.05,60.95,22.78,15.48,24.37,192.6,282.81
23.28,20.69,13.48,18.43,22.95,52.46,19.79,18.33,26.28,167.07,249.63
22.75,21.01,17.33,19.06,20.69,50.63,20.92,18.1,32.2,158.74,265.56
21.57,21.05,24.31,25.25,20.69,44.6,16.25,17.19,31.25,146.61,281.32
17.96,17.03,21.14,17.57,20.0,58.04,22.76,15.4,23.89,182.84,224.15
8.99,19.45,22.72,17.37,18.56,44.99,14.5,7.06,26.36,144.63,203.71
19.23,18.6,16.39,15.34,25.86,54.76,21.69,15.73,27.11,180.47,256.94
19.06,23.0,15.68,20.68,20.0,46.81,14.23,14.51,31.24,151.4,248.78
13.59,17.95,24.94,22.95,18.26,47.38,25.01,10.76,19.53,151.27,230.33
23.16,17.67,21.28,12.73,20.69,53.88,21.61,19.19,36.9,169.47,265.82
20.05,25.87,27.86,16.36,22.4,46.88,18.55,16.29,31.44,151.11,284.82
14.61,20.58,25.71,21.14,19.03,52.43,20.57,12.27,23.95,162.29,229.17
23.46,27.09,17.81,20.31,24.29,47.85,17.45,18.47,38.82,152.2,296.39
23.17,20.5,25.78,13.34,24.41,45.39,17.53,18.57,31.85,144.07,285.19
24.71,14.02,25.23,16.57,20.43,48.56,19.51,19.36,37.34,159.1,288.92
15.34,15.86,27.92,20.38,19.79,50.11,25.92,11.79,28.47,159.67,238.61
22.15,18.14,17.96,30.86,21.89,52.75,24.1,17.5,36.72,168.95,288.99
16.63,19.95,25.35,24.59,21.72,45.6,18.68,13.47,33.03,143.41,274.11
8.5,24.2,20.12,17.22,25.2,54.01,18.41,6.94,13.05,174.82,204.39
17.89,22.34,23.68,21.42,23.35,52.32,22.14,14.38,22.07,165.09,248.82
18.72,17.99,17.9,20.77,22.66,51.32,21.64,13.87,29.6,162.9,247.26
28.73,14.27,17.55,23.09,20.71,47.84,24.89,22.77,38.79,153.21,284.8
21.31,17.91,24.95,21.69,19.85,39.67,21.88,16.47,27.21,128.12,264.93
25.79,23.25,15.44,19.26,14.96,56.4,26.67,19.82,39.13,180.92,266.21
18.25,26.04,20.24,14.48,19.18,60.77,19.5,15.03,31.9,190.68,283.67
23.65,14.12,21.39,22.22,18.75,45.92,20.25,18.66,37.16,145.8,275.07
15.49,24.37,18.78,22.83,25.83,52.87,28.41,11.97,26.76,168.67,260.82
24.46,19.54,18.26,21.38,20.65,59.14,26.81,19.4,37.02,187.69,296.29
15.09,19.27,17.46,22.18,18.76,57.09,27.36,11.87,27.49,178.51,230.29
25.42,17.23,19.25,16.88,12.7,59.48,22.09,20.31,36.91,191.69,275.78
19.64,12.42,24.76,23.52,23.14,59.97,19.25,16.37,32.62,194.35,260.73
17.22,25.17,21.53,29.65,15.27,51.31,24.14,14.33,23.54,163.96,268.56
15.94,14.24,15.22,20.78,24.3,50.79,18.22,13.13,27.88,161.33,216.33
23.48,17.1,17.03,14.23,19.75,54.17,23.75,18.66,25.19,168.88,258.63
16.32,19.0,20.53,22.24,23.91,49.7,16.2,12.15,22.75,156.99,238.96
21.15,19.67,26.77,21.54,18.12,41.73,18.86,16.96,31.23,138.37,278.0
17.87,13.04,13.98,19.47,15.93,48.75,18.51,14.09,33.91,153.32,227.03
20.66,15.7,18.66,20.8,22.22,55.74,15.51,16.89,30.48,175.15,262.96
20.07,16.9,25.69,27.28,16.45,50.2,20.88,16.65,32.73,159.89,258.34
17.47,16.59,17.86,23.4,17.19,50.08,20.6,13.69,27.16,161.08,229.96
15.98,12.38,20.69,22.53,20.85,57.68,25.43,12.79,23.56,184.56,244.26
14.75,17.31,20.73,18.87,12.86,49.61,20.99,11.91,23.71,156.7,211.08
21.79,14.85,23.77,16.23,17.74,49.56,20.45,18.02,31.06,160.34,266.56
20.59,19.76,14.6,18.43,22.36,60.6,25.59,17.18,33.0,191.92,263.46
27.35,24.67,17.47,27.45,15.1,52.3,23.52,20.74,33.38,169.64,316.59
20.56,23.68,25.2,20.65,31.21,50.57,12.26,16.94,33.65,160.62,299.16
12.94,20.89,20.58,18.92,17.86,53.85,20.86,10.15,23.25,170.68,205.16
25.79,23.76,21.31,13.71,17.61,53.73,19.94,20.3,35.98,170.28,288.62
15.43,23.79,16.68,20.75,21.27,52.66,13.18,12.03,25.71,167.52,250.25
22.99,22.55,20.48,18.43,21.33,38.34,16.29,17.37,33.65,122.03,283.08
18.12,12.06,20.9,17.93,21.98,51.39,23.3,13.39,30.8,161.73,247.51
23.15,27.13,16.14,20.54,20.1,52.53,14.56,18.95,34.09,165.05,282.48
19.27,19.44,19.94,14.66,16.68,60.13,26.66,14.49,29.72,191.95,260.87
15.99,21.69,28.36,18.67,17.69,54.24,23.36,12.56,24.48,170.75,257.89
16.25,17.15,22.62,23.66,20.06,43.79,18.23,12.81,23.68,141.59,244.53
16.22,17.64,20.45,21.51,16.2,47.59,20.24,11.78,27.62,154.5,231.27
17.09,16.26,20.69,25.37,19.26,50.76,22.49,13.31,26.66,158.95,228.24
28.26,13.37,18.87,22.76,21.05,53.32,11.52,23.19,37.07,170.98,283.43
20.54,21.78,16.64,25.65,19.91,49.31,17.29,16.34,21.35,159.57,265.59
20.81,23.72,23.02,18.39,26.26,53.64,15.98,15.69,30.63,166.08,272.13
25.08,21.29,10.76,18.39,25.93,48.85,22.6,20.3,33.22,154.61,262.21
15.99,19.04,26.97,19.03,10.85,52.57,18.32,13.19,29.45,168.8,250.85
17.07,19.61,19.33,20.94,13.03,41.1,21.5,13.8,32.03,137.92,229.04
17.41,19.09,22.96,20.26,19.91,45.15,17.85,13.43,27.63,144.89,256.71
16.86,15.42,14.92,18.99,19.75,53.27,20.97,12.45,26.61,168.08,208.66
26.94,18.87,17.77,15.11,23.35,44.91,15.55,21.84,33.06,146.16,299.79
18.22,24.91,23.56,15.54,13.05,51.07,17.86,13.56,26.33,159.71,270.38
15.04,29.32,25.27,11.87,15.15,51.63,24.75,11.81,24.99,166.34,272.11
18.83,16.57,16.47,17.79,23.45,48.63,21.22,15.33,29.74,155.31,251.63
17.36,18.98,13.22,14.54,21.81,52.61,25.52,14.04,24.43,165.8,236.26
15.63,19.09,18.32,15.89,21.2,44.17,18.3,12.84,29.83,147.98,242.69
22.26,20.81,22.83,21.52,15.75,46.74,18.34,17.73,36.34,148.2,263.97
12.22,26.18,15.01,15.55,28.49,44.86,12.99,10.51,21.15,145.14,212.32
21.06,22.93,21.76,26.6,18.54,56.42,25.32,16.8,33.29,177.35,277.03
26.16,27.08,27.73,18.35,23.77,57.91,18.5,20.75,33.93,185.06,312.62
29.59,18.92,15.34,26.09,14.23,50.79,17.45,23.63,37.69,164.32,291.71
26.22,23.35,15.72,16.46,14.63,44.66,18.99,21.24,34.66,142.81,267.37
19.19,14.0,16.01,20.91,16.96,57.36,20.73,16.09,27.68,184.38,234.62
19.56,23.15,16.29,22.81,22.15,45.81,15.42,15.18,28.52,149.97,243.36
24.54,18.39,13.13,17.37,18.18,48.6,17.28,19.4,33.7,152.9,251.43
24.04,18.67,22.9,25.76,17.83,56.66,24.19,20.23,34.21,177.94,292.25
16.35,19.12,12.8,19.47,14.36,54.03,17.71,13.96,27.6,173.74,213.62
11.08,24.47,21.58,16.04,21.53,46.14,19.96,8.08,23.11,148.76,206.77
18.15,18.99,26.78,28.19,14.89,53.53,16.24,14.03,29.45,170.62,260.29
26.51,11.97,21.76,19.37,24.25,55.95,22.94,21.4,38.23,179.02,283.11
