id,video,emotion,transcription
421,https://drive.google.com/file/d/1vjaFMg4gcw513QhmK2q3d2gg-Y5oB71U/view?usp=sharing,Trust," Lewat kempen terbarunya ON, yaitu Sof Wins, itu bikin gue bertanya-tanya Karena gimana ya sebagai pelari kita tuh bisa dapet benefit dari sepatu yang soft Tapi kita tetep bisa winning Nah, tonton reviewnya, kulik-kulikannya di YouTube Runhood sekarang!"
422,https://drive.google.com/file/d/1x50LZ0k1yXgSGNIjv0md22yM06WKPKuU/view?usp=sharing,Surprise," Ini dia step by step untuk kamu yang baru pertama kali nge-gym. Hal pertama yang harus kamu lakukan adalah konfirmasi kehadiran di admin terlebih dahulu untuk mengambil kunci locker. Nah setelah itu jangan lupa taruh barang-barang kamu di locker ya. Step kedua yaitu pemanasat sebelum olahraga nih. Hal ini penting banget untuk menghindari cederak. Step ketiga mulai olahraga kardio. Nah disini kalian bisa pakai treadmill ya. Setelah itu kalian bisa pakai Smith Machine. Usahakan bebannya sesuai dengan kemampuan kamu ya. Jangan sampai ego lifting. Atau kalian bisa menggunakan dumbbell sebagai pengganti Smith Machine. Nah setelah kalian selesai olahraga, jangan lupa cooling down untuk melemaskan otot-otot kalian. Kalau versi kalian gimana? Coba komen di bawah ya."
423,https://drive.google.com/file/d/1xohZ4PTuUWwJKHH-nlKLsfWgcUe6q0gE/view?usp=sharing,Proud," hari ini saya mau spil latihan favorit saya untuk lebarin lats atau gedein lats secara keseluruhan karena kalau kalian mau badan yang estetik kalian wajib punya lats yang lebar untuk dapat V-Taper bukan cuma yang gede di tangan doang tapi gak lebar kebetulan hari ini saya mau cetak personal record karena pas saya kompetisi mungkin saya ada sedikit muscle loss sehingga strength saya belum kembali dan ini mulai balik lagi hari ini spesial saya pakai stimulate, pinaflex supaya dapat personal record baru kandungan beta-alarin, kVin, vitamin C dan t-acrine bantu kita lebih fokus latihan, break PR meski di saat ngantuk dry scoop, reaksinya cepat, powerful pandangin terus sampai akhir karena tutorial eksercise ini menurut saya bakal golden banget jadi ini alatnya, ini kita akan melakukan vertical pull dalam scapular plane jadi scapular plane angle nya kayak gini ya, ini badan angle 45 derajat kalau ini frontal plane, ini sagital plane, ini scapular plane kita pull di scapular plane supaya kena bagian atas dan kena bagian bawah kalau misalkan frontal plane seperti pull down atau pull up dia di bagian lats bawah tapi kalau misalkan di scapular plane, ini sagital plane dia kena upper lats scapular plane itu kena semua, kenapa saya panggilnya scapular plane saya juga menggunakan underhand grip karena dengan underhand grip, bicep lebih tidak sakit saya punya bicep pain di mana saya pronated grip akan sakit dan lateral grip akan sakit jadi saya akan menggunakan underhand grip ini warm up terakhir, 50kg persisi, offset saya di 60kg gerakannya agak aneh dikit, yaitu saya nyamping kayak gini supaya berada di scapular plane kuncinya elbow selalu bawa ke badan, jadi rapet elbow selalu deket sama badan jangan sampai jauh, tariknya ke hip karena ini cuma warm up, jadi saya cuma 2-4 repetisi saja miring gini ya, pull ke hip, range of motion pastikan humerusnya 120 derajat sampai 60 derajat jadi nggak perlu sampai full ke atas karena kalau ke atas dia pindah ke adjust, kental ke bawah masih oke, tapi maybe more on the bike apps ok sekarang kita top set, 60kg persisi, dr side, 5 rep saya mau coba lebih dari 5 rep, let's go persis dapet nam, piara ready"
424,https://drive.google.com/file/d/1yLyoC9nI4gazvTGLfppJVKitpQA1xb9K/view?usp=sharing,Joy," Bro caranya pull up gimana? Ajari dong Oke siap itu ada pull up bar, let's go Pertama latihan gelantungan dulu sampe bisa 21 detik ya Terus latihan pull up strug sampe bisa 10 kali Buat ngelati otot punggung atas atau otot trapezius Terus latihan dulu gerakan namanya Australian pull up sampe bisa 12 kali ya Terus bisa pake kursi ini buat gerakan negatif pull up Nah kayak gitu tuh Oke Abis itu bisa pake resistance band biar waktu latihan pull up lebih enteng Coba inter 10-12 serpetisi ya Dan selamat kamu akan mendapatkan pull up pertama kamu kalau udah latihan itu semua Gimana? Ngerti kan? Cobain ya Oke oke kita cobain ya Let's go Kita cobain ya Hah? Uh uh uh uh uh uh uh uh uh Ha ha"
425,https://drive.google.com/file/d/1hR_JOQHAQ1cL5TeXmW6mXDBcKPcoHre8/view?usp=drive_link,Trust," Bro, kenapa posturemu kayak gini? Hah? Gimana maksudnya? Itu bungkuk kayak gitu tuh Itu tuh gak bagus buat kesehatanmu Terus gimana cara ngapasinya? Sini aku kasih tau 3 cara buat benerin posturemu Pastiin kamu set ini ya Nah, nah nomor 1 itu tuh Pas kamu lagi main hp Pastiin punggungmu dan lehermu lurus kayak gini nih Oh iya, oke bro, oke bro Hp-mu itu penyebab nomor 1 kamu bungkuk Terus kalau kamu ngerasa posturemu lagi jelek Simple aja angkat bahu mu ke atas, tarik ke belakang, terus turunin ke bawah gini nih Oh iya, wah bantu banget sih ini Terus nomor 3 apa? Workout bro Dengan menguatin otot perut sama otot punggungmu Otomatis posturemu bakal improve dengan sendirinya Ah, thanks bro Aku pasti bakal follow kamu buat tips-tips kayak gini nih"
426,https://drive.google.com/file/d/1Du-PW4fvjRtjffB-ITITre8Pxjl5Hqv0/view?usp=sharing,Anger," sedikit tips nih buat kalian yang pengen dapetin 10.000 rakyat atau lebih tapi bosan kalau cuma jalan biasa kayak gini cobain nih The Japanese Walking Protocol jadi caranya itu kalian jalan biasa atau santai selama 3 menit kayak gini nih terus lanjut jalan cepat selama 3 menit juga nah itu diulang-ulang terus sampai 5 kali jadi 5 kali jalan biasa, 5 kali jalan cepat jadi total waktunya 30 menit ini aku pas baru selesai nyobain cara jalan ini pakai Walking Pad Pro dari Hyperfit dan ternyata enak banget Walking Pad nya enak, efek teknik jalan ini di badanku juga enak yuk siapa yang nantai nyobain teknik jalan ini nih coba komen di bawah ya share video ini ke temen dan saudara kalian biar pada nyobain ini juga tap semangat jalannya dan stay hard oh iya dengan teknik jalan ini tadi aku bisa dapat 3500 langkah dalam waktu 30 menit"
427,https://drive.google.com/file/d/1r4rMWYYrMicgnn4QcZy80MAPrrLlTiQj/view?usp=sharing,Proud," Asliya nih ya, kalian ngelakuin goblet squat sambil pegang 1 dumbbell kaya gini 8-12 kali atau sekuatnya aja dapet berapa. Lanjut, kurangin beban dumbbellnya dan ngelakuin dumbbell terus pake 1 tangan kaya gini 8-12 kali atau sekuatnya aja dapet berapa. Jangan lupa tangan satunya juga ya. Terus lanjut, ngelakuin dumbbell chest press buat otot dada 8-12 kali atau sekuatnya aja dapet berapa. Terus lanjut ngelakuin dumbbell shoulder press kaya gini buat otot bahu 8-12 kali atau sekuatnya aja dapet berapa. Dan ditutup dengan bicep curls kaya gini buat ngelatih otot bicep 8-12 kali atau sekuatnya aja dapet berapa. Itu tuh udah termasuk full body workout cuman pake dumbbell yang bisa diatur-atur bebannya kaya gini. Totok banget buat kalian yang pengen mulai workout di rumah, tapi baru bisa 1-3 kali seminggu. Oh ya, gitu ya. Kalau kalian mau rekomendasi dumbbellnya, komen aja mau atau dumbbell atau apapun lah. Nanti gue kirimin linknya ke DM kalian ya. Nah, nanti kalau udah lancar, bisa di upgrade to workoutnya. Misalkan dengan nambahin beban di tiap gerakan atau ditambah sesi workoutnya misalkan jadi 4 kali seminggu. Biar bisa dipisah-pisah latihannya. Follow Ludfina Ami, biar gak tinggalin tip-tip, sorok ot lainnya. Share video ini kalau belum faat. Tetap semangat dan... STAY HARD!"
428,https://drive.google.com/file/d/1Z46He28wmMpM4XX5PJaDprudGhn4BUmj/view?usp=sharing,Proud," aku baru saja coba satu gerakan unik ini nih dan gila nyeri bahu ku yang udah kerasain bertahun-tahun berkurang drastis oke, jadi kalau kalian kerasain nyeri di bagian sini nih bisa jadi itu karena otot subscapularis, terrasminer dan infraspinatus kalian itu taik atau kaku nah biar gak kaku dan rasanya nyirinya ilang, coba lakuin gerakan ini nih caranya gini nih, pertama kalian cari tiang pull up atau barbell yang tingginya kire-kire segitu lah nah habis itu kalian jepit ketiak kalian yang bagian bahu nya sakit nih jadi jepit gini, habis itu tangannya ini pegang beban kayak dumbbell atau kettlebell terserah gak usah berat-berat, gak apa-apa, santai aja habis itu kalau kalian kayak gini kan ketiaknya bakalan sakit nih tapi tenang aja, kalian bisa coba lean back atau mundurin badannya ke belakang gini terus tangan hatunya pegang tiangnya gini nih kakinya dimajuin ke depan gini dikit habis itu bebannya di swing-swing ke depan dan belakang kayak gini nih singg cobain dah, ini enak banget dan works di aku karena penyebab nyeri di bahu ku itu karena ototnya kaku, otot taik coba kalau misalnya kalian udah nyobain ini dan works komen di bawah ya atau kalau misalnya kalian ada cara lain yang buat ngilangin rasa nyeri di bahu kalian coba komen di bawah aku seneng banget nih pas menemukan cara ini dan aku pengen share ke kalian follow lu sepinamu buat tips-tips lainnya share video ini kalau bermanfaat, taruh semangat dan stay hard"
429,https://drive.google.com/file/d/1wadNVxw-weTOGpTtdcvf1Gp55-HmpyZw/view?usp=sharing,Surprise," kalian tau ga sih kalau satu protein barin itu udah mengandung sekitar 30 gram protein dan ini bikinnya gampang banget kalau kalian mau tau caranya gimana langsung aja liat video ini yuk, let's go! pertama tuang dua skup oatmeal terus satu skup whey protein rasa vanilla dari puro dua sendok teh selai kacang masukin sedikit madu setengah sendok teh ekstrak vanilla satu sendok makan choco chips dan kuncinya disini nih kasih air sedikit demi sedikit bila diperlukan biar tekstur adonanya bisa kayak gini terus satu dituang di talanan yang udah dikasih kertas baking anti lengket diteken-tekken sampai tipis begini biar enak nanti gigitnya nah buat toppingnya ini aku pakai dark chocolate yang udah didelehin terus dioles-oles di atas adonannya terus masukin ke freezer dan tubuh sampai beku ya gimana? gampang banget bikinnya? dan ini rasanya juga enak banget loh yuk langsung kita makan, si 95 Niroim ini tipis ya jadi lebih enak, berak keras dan gampang gunyahnya kalau kalian tertarik buat remake snack ini coba komen di bawah ya atau kalau misalnya kalian ada ide snack tinggi protein yang lain coba komen di bawah juga ya share video ini kalau mau manfaat tetap semangat bikin snack tinggi protein kayak gini dan stay hard"
430,https://www.instagram.com/reel/DIYnoCfT-bt/,Anger," kalian tau ga sih kalau satu piring telur orah areh ini tuh udah menganduk sekitar 25 gram protein dan biaya bahan bakunya cuma sekitar 5000 rupiah aja bikinnya gampang rasanya enak yuk langsung kita bikin aja let's go pertama, ancurin 100 gram putih telur kalau mau pake mentah juga gapapa, oke banget loh yang kedua, campurin 100 gram tau putih dan ancurin juga yang ketiga, telan 1 butir telur dan aduk secara merata kalau udah, masukin adonan ke panci yang udah dikasih minyak dikit dan udah panas pake api kecil atau sedang aja terserah lanjut diaduk sampai kira-kira setengah mateng ya habis tuh biar lebih enak, tambahin bumbu kayak sambal terasi, kecap dikit, daun bawang, sama garam terus aduk lagi sampai merata kalau udah mateng, tuang di piring dan jadi deh telur orah areh, tambah tau dan putih telur kayak gini nih wuhu gimana? gampang banget kan bikinnya? ini rasanya juga enak banget loh hmmm cocok banget buat kalian yang lagi pengen diet karena ini tuh satu piring udah mengandung 25 gram protein cuma sekitar 200.000 kalori dan kalau kalian makan segitu tuh udah kenyang pasti hmmm buat tambahan lauk kalian tuh juga bisa tinggal tambahin nasi sama ya tambahin sayur dikit gitu lah gimana? tetapnya nggak buat remake telur orah areh yang gampang banget nih bikinnya kalau iya coba komen di bawah ya share video ini kalau bermanfaat, setau semangat dan stay hard"
431,https://drive.google.com/file/d/1DpB6DLD2XojoKEtkdkuaG5GVKJsbVrdH/view?usp=sharing,Trust," jangan nahan napas pas lagi warot ya atau kebola balik napasnya karena itu bahaya buat badan kita dan bisa mengganggu proses serta progres warotnya biar gak bingung, catet prinsip simpel ini nih ringan, tarik napas berat, buang napas ringan, tarik napas buang napas kalau gunakan isometrik kayak plank ini gimana bang? nah, tenang aja kalian bisa tetep atur napas kayak gini nih santai aja, senyaman kali ya yang penting jangan ditahan ya jangan... gitu tapi gimana? gampang kan? siapa yang masih suka nahan napas atau kebola balik napasnya pas lagi warot? coba komen di bawah ya tapi gak apa-apa, santai aja yuk, mulai liatin diri sekarang biar napasnya gak ditahan atau kebola balik gitu ya share video ini kalo bermanfaat tetap semangat warotnya dan stay hard"
432,https://drive.google.com/file/d/1dsVjPJUpdCGwTGQRFN2XFe3rWCxMdkd1/view?usp=sharing,Proud," sekarang nurunin benda berat kayak galon atau tas belanjaan atau apapun dari mobil yang gampang dan aman buat pinggang atau panggul kalian kayak gini nih misalnya kalian mau nurunin galon dari mobil ya jadi kalian pegang galonnya pakai tangan kanan di sini terus tangan kiri di sini atau pegang dua-duanya di bawah juga gak apa-apa nah, kuncinya di sini nih kalian harus teko kakinya dikit nih jadi biar potong angkat tuh pakai otot pahal kalian kekuatannya bukan dari pinggang kalian nih jadi gini teko dikit, abis itu angkat nah terus kalau mau nurunin juga gampang misalnya nih, kalian udah selesai angkat terus mau nurunin nih kalian jongkok aja gini set, terus taro atau bisa juga dengan gaya lances nih jadi kalian manjurin kakinya satu gini terus teko gini kalau tas belanjaan juga sama nih kalian pegang tas belanjaannya terus abis itu kalian teko dikit kakinya terus angkat nah kalau kalian kayak gini, gak pakai neko nanti sumber tenaga di sini itu yang bikin boyoan atau nyeri di sekitar sini nih semoga bermanfaat ya setihat"
433,https://drive.google.com/file/d/1dsVjPJUpdCGwTGQRFN2XFe3rWCxMdkd1/view?usp=sharing,Trust," sekarang nurunin benda berat kayak galon atau tas belanjaan atau apapun dari mobil yang gampang dan aman buat pinggang atau panggul kalian kayak gini nih misalnya kalian mau nurunin galon dari mobil ya jadi kalian pegang galonnya pakai tangan kanan di sini terus tangan kiri di sini atau pegang dua-duanya di bawah juga gak apa-apa nah, kuncinya di sini nih kalian harus teko kakinya dikit nih jadi biar potong angkat tuh pakai otot pahal kalian kekuatannya bukan dari pinggang kalian nih jadi gini teko dikit, abis itu angkat nah terus kalau mau nurunin juga gampang misalnya nih, kalian udah selesai angkat terus mau nurunin nih kalian jongkok aja gini set, terus taro atau bisa juga dengan gaya lances nih jadi kalian manjurin kakinya satu gini terus teko gini kalau tas belanjaan juga sama nih kalian pegang tas belanjaannya terus abis itu kalian teko dikit kakinya terus angkat nah kalau kalian kayak gini, gak pakai neko nanti sumber tenaga di sini itu yang bikin boyoan atau nyeri di sekitar sini nih semoga bermanfaat ya setihat"
434,https://drive.google.com/file/d/1GofpxQoe1aEQ7ILgar9UovnPEwRZrSg1/view?usp=sharing,Surprise," Bang, coba challenge 50.000 langkah sehari dong. Hah, ngapain? Kayak kurang kerja. Oke, jadi 50.000 langkah sejauh 41 km ini aku dapetin dengan dua hal. Yaitu, lari pagi dulu sejauh 15 km di GBK yang ditemenin sama minuman elektronik dari Puro. Namanya light. Kataku kalian harus coba sih, karena bantu hidrasiku banget ini selama lari. Dan lanjau jalan kaki dengan total 26 km. Puset, kemana aja itu bang jalan sejauh itu? Nah, ini menarik nih. Jadi aku berangkat naik MRT jam 5 pagi. Dan jam 8.55 udah selesai jogging dan langkah aku sekarang 22.500. Let's go! Jam 10-12 aku istirahat dikos, makan sama nge-charge HP. Jam 12.30 ini aku makan siang dulu buat isi energi. Terus lanjut naik angkot dan base Transjakarta buat ke daerah Cikajang. Pas nyampe sini ini aku udah nyentuh 30.000 langkah. Dari sini aku jalan ke arah Jalan Tirta Yasa. Terus ke daerah Blok M Square, Taman Literasi, Taman Sambas Asri. Dan di jam 14.30, 35.000. Taman Kalisianik Pangpol. Disini aku event bentar dengan pull-up, dips, sama mainan basket. Ini udah dapet sekitar 2000 langkah. Bintunya kalian yang tertarik ga sih nyobain 50.000 langkah dalam sehari juga kayak aku nih? Kalo iya, coba komen di bawah ya. Jam 3 sore aku jalan lagi ke stasiun MRT Blok A buat menuju ke stasiun MRT Asean. Terus lanjut jalan kaki lagi di sekitar Hang Tuah, Paku Buono, sampai ke Taman Puring. Dari sini aku lanjut ke halte pasar Majestic buat naik bis ke stasiun MRT Asean lagi buat balik ke daerah Fatmawati. Terus aku mampir ke mini market di daerah Cilanda buat istirahat bentar. Terus lanjut jalan ngitarin Cibis Park dan dapet 3000-an langkah disini. 48.000 langkah, sekarang jam 18.52 di gang menuju kos. Wah kaki ku dah gila, capek banget. Dan sisa 1500 langkah ini aku habisin di dalam kos abang ku karena udah capek banget. Wah gila, akhirnya cita-cita 50.000 langkah dalam sehariku tercapai. Tepat jam 5 pagi, selesai jam 7 malem. Terima kasih puro buat supportnya ya, jadi bisa jalan sejauh ini. Habisin ini jalan siapa lagi harus aku cobain? Coba komen di bawah ya."
